item_id,order_id,product_id,category,subcategory,brand,quantity,mrp,discount_pct,final_price,revenue,cost,profit,profit_margin,order_date,order_year,state,return_flag
ITEM00040489,ORD0020988,PROD0684,Electronics,Mobile Phones,Sony,1,28806.0,10,25925.0,25925.0,15995.0,9930.0,38.3,2020-05-02,2020,Maharashtra,1
ITEM00040490,ORD0020988,PROD0672,Grocery,Beverages,Amul,2,435.0,5,413.0,826.0,340.0,486.0,58.84,2020-05-02,2020,Maharashtra,1
ITEM00040491,ORD0020988,PROD0299,Sports & Fitness,Cycling,SG,1,5450.0,40,3270.0,3270.0,1614.0,1656.0,50.64,2020-05-02,2020,Maharashtra,1
ITEM00040492,ORD0020988,PROD0185,Fashion,Footwear,Puma,1,7945.0,5,7548.0,7548.0,3083.0,4465.0,59.15,2020-05-02,2020,Maharashtra,1
ITEM00040493,ORD0020988,PROD0111,Toys & Games,Board Games,Fisher-Price,4,6550.0,0,6550.0,26200.0,13380.0,12820.0,48.93,2020-05-02,2020,Maharashtra,1
ITEM00040494,ORD0020989,PROD0052,Electronics,Cameras,Sony,4,137695.0,15,117041.0,468164.0,312448.0,155716.0,33.26,2022-05-07,2022,Madhya Pradesh,0
ITEM00040495,ORD0020989,PROD0415,Office Supplies,Printers,Godrej,4,7624.0,20,6099.0,24396.0,12208.0,12188.0,49.96,2022-05-07,2022,Madhya Pradesh,0
ITEM00040496,ORD0020990,PROD0241,Home & Kitchen,Lighting,Philips,1,47401.0,25,35551.0,35551.0,16208.0,19343.0,54.41,2020-09-01,2020,Kerala,0
ITEM00040497,ORD0020991,PROD0541,Office Supplies,Printers,Nilkamal,1,3095.0,15,2631.0,2631.0,1661.0,970.0,36.87,2023-06-28,2023,Tamil Nadu,0
ITEM00040498,ORD0020992,PROD0197,Beauty & Health,Supplements,LOreal,1,1768.0,25,1326.0,1326.0,716.0,610.0,46.0,2024-03-09,2024,Kerala,0
ITEM00040499,ORD0020992,PROD0345,Electronics,Laptops,Boat,1,6749.0,25,5062.0,5062.0,3162.0,1900.0,37.53,2024-03-09,2024,Kerala,0
ITEM00040500,ORD0020993,PROD0287,Automotive,Tyres,MRF,1,4307.0,20,3446.0,3446.0,1958.0,1488.0,43.18,2021-12-04,2021,Punjab,0
ITEM00040501,ORD0020994,PROD0211,Home & Kitchen,Storage,Asian Paints,2,8755.0,15,7442.0,14884.0,10398.0,4486.0,30.14,2023-12-29,2023,Gujarat,0
ITEM00040502,ORD0020994,PROD0498,Electronics,Smart Watches,Xiaomi,1,121645.0,0,121645.0,121645.0,63665.0,57980.0,47.66,2023-12-29,2023,Gujarat,0
ITEM00040503,ORD0020995,PROD0751,Grocery,Organic,Amul,2,785.0,10,706.0,1412.0,808.0,604.0,42.78,2024-09-30,2024,West Bengal,0
ITEM00040504,ORD0020996,PROD0244,Grocery,Spices,Nestle,3,1865.0,40,1119.0,3357.0,1986.0,1371.0,40.84,2023-01-22,2023,Delhi,0
ITEM00040505,ORD0020996,PROD0508,Automotive,Oils & Fluids,Castrol,1,19904.0,40,11942.0,11942.0,5868.0,6074.0,50.86,2023-01-22,2023,Delhi,0
ITEM00040506,ORD0020996,PROD0410,Toys & Games,Electronic Toys,Hasbro,1,1368.0,20,1094.0,1094.0,571.0,523.0,47.81,2023-01-22,2023,Delhi,0
ITEM00040507,ORD0020997,PROD0554,Fashion,Sunglasses,Fabindia,2,3659.0,40,2195.0,4390.0,2632.0,1758.0,40.05,2021-05-03,2021,Uttar Pradesh,0
ITEM00040508,ORD0020997,PROD0184,Office Supplies,Printers,Canon,1,2739.0,15,2328.0,2328.0,1578.0,750.0,32.22,2021-05-03,2021,Uttar Pradesh,0
ITEM00040509,ORD0020997,PROD0480,Books,Fiction,Penguin,1,980.0,15,833.0,833.0,508.0,325.0,39.02,2021-05-03,2021,Uttar Pradesh,0
ITEM00040510,ORD0020997,PROD0774,Home & Kitchen,Cleaning,Philips,1,28708.0,35,18660.0,18660.0,12805.0,5855.0,31.38,2021-05-03,2021,Uttar Pradesh,0
ITEM00040511,ORD0020998,PROD0627,Electronics,Mobile Phones,Xiaomi,2,55069.0,10,49562.0,99124.0,48794.0,50330.0,50.77,2021-07-06,2021,Maharashtra,1
ITEM00040512,ORD0020998,PROD0692,Office Supplies,Storage,Godrej,2,2947.0,30,2063.0,4126.0,2542.0,1584.0,38.39,2021-07-06,2021,Maharashtra,1
ITEM00040513,ORD0020999,PROD0468,Fashion,Sunglasses,Fabindia,2,747.0,10,672.0,1344.0,778.0,566.0,42.11,2024-04-12,2024,Delhi,0
ITEM00040514,ORD0020999,PROD0076,Grocery,Snacks,Amul,2,564.0,10,508.0,1016.0,524.0,492.0,48.43,2024-04-12,2024,Delhi,0
ITEM00040515,ORD0020999,PROD0152,Sports & Fitness,Swimming,Reebok,1,6514.0,25,4886.0,4886.0,2208.0,2678.0,54.81,2024-04-12,2024,Delhi,0
ITEM00040516,ORD0021000,PROD0613,Grocery,Snacks,Nestle,2,381.0,40,229.0,458.0,288.0,170.0,37.12,2023-04-16,2023,Maharashtra,0
ITEM00040517,ORD0021001,PROD0044,Beauty & Health,Supplements,Himalaya,1,2929.0,0,2929.0,2929.0,1372.0,1557.0,53.16,2020-08-21,2020,Telangana,0
ITEM00040518,ORD0021001,PROD0188,Books,Non-Fiction,Scholastic,1,1575.0,50,788.0,788.0,468.0,320.0,40.61,2020-08-21,2020,Telangana,0
ITEM00040519,ORD0021001,PROD0231,Grocery,Beverages,Britannia,3,925.0,25,694.0,2082.0,1074.0,1008.0,48.41,2020-08-21,2020,Telangana,0
ITEM00040520,ORD0021001,PROD0242,Grocery,Dairy,Britannia,1,440.0,15,374.0,374.0,213.0,161.0,43.05,2020-08-21,2020,Telangana,0
ITEM00040521,ORD0021002,PROD0032,Home & Kitchen,Furniture,Hawkins,2,37552.0,50,18776.0,37552.0,24872.0,12680.0,33.77,2021-03-06,2021,Karnataka,0
ITEM00040522,ORD0021002,PROD0356,Office Supplies,Furniture,HP,1,5623.0,30,3936.0,3936.0,2868.0,1068.0,27.13,2021-03-06,2021,Karnataka,0
ITEM00040523,ORD0021002,PROD0332,Books,Academic,HarperCollins,1,920.0,50,460.0,460.0,264.0,196.0,42.61,2021-03-06,2021,Karnataka,0
ITEM00040524,ORD0021002,PROD0076,Grocery,Snacks,Amul,1,564.0,5,536.0,536.0,262.0,274.0,51.12,2021-03-06,2021,Karnataka,0
ITEM00040525,ORD0021003,PROD0499,Beauty & Health,Medical Devices,Patanjali,2,3458.0,15,2939.0,5878.0,3576.0,2302.0,39.16,2020-06-17,2020,Kerala,0
ITEM00040526,ORD0021003,PROD0570,Books,Non-Fiction,S.Chand,1,1313.0,10,1182.0,1182.0,662.0,520.0,43.99,2020-06-17,2020,Kerala,0
ITEM00040527,ORD0021004,PROD0742,Books,Fiction,Penguin,1,257.0,20,206.0,206.0,103.0,103.0,50.0,2022-10-29,2022,Haryana,0
ITEM00040528,ORD0021005,PROD0566,Sports & Fitness,Cricket,Yonex,1,6431.0,25,4823.0,4823.0,2583.0,2240.0,46.44,2021-03-11,2021,Kerala,0
ITEM00040529,ORD0021005,PROD0661,Home & Kitchen,Bedding,Asian Paints,1,34011.0,35,22107.0,22107.0,12066.0,10041.0,45.42,2021-03-11,2021,Kerala,0
ITEM00040530,ORD0021006,PROD0607,Books,Children,Scholastic,2,295.0,10,266.0,532.0,348.0,184.0,34.59,2022-11-06,2022,Karnataka,0
ITEM00040531,ORD0021006,PROD0247,Books,Children,Scholastic,2,669.0,30,468.0,936.0,420.0,516.0,55.13,2022-11-06,2022,Karnataka,0
ITEM00040532,ORD0021006,PROD0541,Office Supplies,Printers,Nilkamal,3,3095.0,25,2321.0,6963.0,4983.0,1980.0,28.44,2022-11-06,2022,Karnataka,0
ITEM00040533,ORD0021007,PROD0692,Office Supplies,Storage,Godrej,3,2947.0,40,1768.0,5304.0,3813.0,1491.0,28.11,2023-07-26,2023,Gujarat,0
ITEM00040534,ORD0021007,PROD0112,Grocery,Beverages,Amul,1,99.0,0,99.0,99.0,64.0,35.0,35.35,2023-07-26,2023,Gujarat,0
ITEM00040535,ORD0021007,PROD0462,Electronics,Mobile Phones,Xiaomi,4,132587.0,35,86182.0,344728.0,164836.0,179892.0,52.18,2023-07-26,2023,Gujarat,0
ITEM00040536,ORD0021007,PROD0749,Fashion,Sunglasses,Peter England,1,10888.0,50,5444.0,5444.0,3552.0,1892.0,34.75,2023-07-26,2023,Gujarat,0
ITEM00040537,ORD0021008,PROD0791,Fashion,Bags & Wallets,Zara,1,2185.0,50,1092.0,1092.0,659.0,433.0,39.65,2024-10-03,2024,Telangana,0
ITEM00040538,ORD0021009,PROD0666,Home & Kitchen,Decor,Philips,1,2281.0,20,1825.0,1825.0,1173.0,652.0,35.73,2024-05-27,2024,Delhi,0
ITEM00040539,ORD0021009,PROD0218,Home & Kitchen,Decor,Godrej,1,46296.0,15,39352.0,39352.0,19425.0,19927.0,50.64,2024-05-27,2024,Delhi,0
ITEM00040540,ORD0021009,PROD0356,Office Supplies,Furniture,HP,2,5623.0,30,3936.0,7872.0,5736.0,2136.0,27.13,2024-05-27,2024,Delhi,0
ITEM00040541,ORD0021009,PROD0684,Electronics,Mobile Phones,Sony,1,28806.0,5,27366.0,27366.0,15995.0,11371.0,41.55,2024-05-27,2024,Delhi,0
ITEM00040542,ORD0021009,PROD0730,Grocery,Beverages,Aashirvaad,3,696.0,10,626.0,1878.0,1215.0,663.0,35.3,2024-05-27,2024,Delhi,0
ITEM00040543,ORD0021010,PROD0129,Automotive,Bike Accessories,CEAT,1,8935.0,0,8935.0,8935.0,6052.0,2883.0,32.27,2021-11-22,2021,Delhi,0
ITEM00040544,ORD0021010,PROD0614,Automotive,Car Accessories,CEAT,1,11951.0,15,10158.0,10158.0,4796.0,5362.0,52.79,2021-11-22,2021,Delhi,0
ITEM00040545,ORD0021011,PROD0378,Office Supplies,Printers,Classmate,1,3374.0,60,1350.0,1350.0,949.0,401.0,29.7,2021-10-13,2021,Andhra Pradesh,0
ITEM00040546,ORD0021012,PROD0279,Grocery,Organic,Nestle,1,1316.0,20,1053.0,1053.0,720.0,333.0,31.62,2021-04-17,2021,Delhi,0
ITEM00040547,ORD0021012,PROD0485,Beauty & Health,Supplements,Himalaya,1,3011.0,25,2258.0,2258.0,1357.0,901.0,39.9,2021-04-17,2021,Delhi,0
ITEM00040548,ORD0021013,PROD0121,Office Supplies,Storage,Canon,2,9865.0,10,8878.0,17756.0,8482.0,9274.0,52.23,2020-09-01,2020,Karnataka,0
ITEM00040549,ORD0021014,PROD0060,Fashion,Sunglasses,Bata,3,9261.0,15,7872.0,23616.0,9486.0,14130.0,59.83,2020-12-14,2020,Uttar Pradesh,0
ITEM00040550,ORD0021015,PROD0676,Grocery,Snacks,Aashirvaad,1,1495.0,20,1196.0,1196.0,749.0,447.0,37.37,2020-05-03,2020,Delhi,0
ITEM00040551,ORD0021015,PROD0596,Books,Children,S.Chand,1,1230.0,50,615.0,615.0,333.0,282.0,45.85,2020-05-03,2020,Delhi,0
ITEM00040552,ORD0021016,PROD0390,Electronics,Laptops,Xiaomi,3,5249.0,25,3937.0,11811.0,8070.0,3741.0,31.67,2020-09-02,2020,Uttar Pradesh,0
ITEM00040553,ORD0021016,PROD0594,Books,Children,Oxford,3,278.0,55,125.0,375.0,189.0,186.0,49.6,2020-09-02,2020,Uttar Pradesh,0
ITEM00040554,ORD0021016,PROD0659,Grocery,Staples,Amul,2,882.0,40,529.0,1058.0,536.0,522.0,49.34,2020-09-02,2020,Uttar Pradesh,0
ITEM00040555,ORD0021017,PROD0079,Toys & Games,Educational,Lego,1,6541.0,15,5560.0,5560.0,3047.0,2513.0,45.2,2022-01-11,2022,Punjab,0
ITEM00040556,ORD0021018,PROD0254,Sports & Fitness,Gym Equipment,Decathlon,2,25407.0,50,12704.0,25408.0,13238.0,12170.0,47.9,2023-05-28,2023,Tamil Nadu,0
ITEM00040557,ORD0021018,PROD0214,Beauty & Health,Skincare,Lakme,1,2189.0,10,1970.0,1970.0,852.0,1118.0,56.75,2023-05-28,2023,Tamil Nadu,0
ITEM00040558,ORD0021019,PROD0004,Home & Kitchen,Furniture,Philips,3,32436.0,20,25949.0,77847.0,46005.0,31842.0,40.9,2024-09-05,2024,Madhya Pradesh,0
ITEM00040559,ORD0021020,PROD0238,Fashion,Women Clothing,Bata,2,1462.0,25,1096.0,2192.0,1508.0,684.0,31.2,2022-09-22,2022,Punjab,0
ITEM00040560,ORD0021021,PROD0425,Sports & Fitness,Football,Reebok,1,18434.0,50,9217.0,9217.0,5982.0,3235.0,35.1,2020-06-09,2020,Uttar Pradesh,0
ITEM00040561,ORD0021022,PROD0247,Books,Children,Scholastic,1,669.0,35,435.0,435.0,210.0,225.0,51.72,2021-06-04,2021,Tamil Nadu,0
ITEM00040562,ORD0021023,PROD0507,Automotive,Bike Accessories,Meguiars,3,9340.0,50,4670.0,14010.0,5793.0,8217.0,58.65,2021-07-05,2021,Andhra Pradesh,0
ITEM00040563,ORD0021023,PROD0716,Toys & Games,Educational,Fisher-Price,2,6084.0,10,5476.0,10952.0,4828.0,6124.0,55.92,2021-07-05,2021,Andhra Pradesh,0
ITEM00040564,ORD0021023,PROD0019,Electronics,Cameras,Boat,1,11946.0,20,9557.0,9557.0,5771.0,3786.0,39.61,2021-07-05,2021,Andhra Pradesh,0
ITEM00040565,ORD0021024,PROD0319,Beauty & Health,Makeup,LOreal,1,3903.0,45,2147.0,2147.0,1478.0,669.0,31.16,2024-03-24,2024,Madhya Pradesh,0
ITEM00040566,ORD0021024,PROD0303,Electronics,Tablets,Realme,2,34834.0,25,26126.0,52252.0,22730.0,29522.0,56.5,2024-03-24,2024,Madhya Pradesh,0
ITEM00040567,ORD0021025,PROD0746,Grocery,Spices,Aashirvaad,1,597.0,50,298.0,298.0,193.0,105.0,35.23,2022-05-24,2022,West Bengal,0
ITEM00040568,ORD0021026,PROD0553,Grocery,Beverages,Nestle,1,1223.0,5,1162.0,1162.0,777.0,385.0,33.13,2021-05-20,2021,Gujarat,0
ITEM00040569,ORD0021026,PROD0175,Grocery,Spices,Haldirams,2,596.0,25,447.0,894.0,382.0,512.0,57.27,2021-05-20,2021,Gujarat,0
ITEM00040570,ORD0021026,PROD0717,Home & Kitchen,Cleaning,Philips,1,14735.0,45,8104.0,8104.0,5747.0,2357.0,29.08,2021-05-20,2021,Gujarat,0
ITEM00040571,ORD0021027,PROD0711,Electronics,TV & Monitors,Realme,1,27664.0,0,27664.0,27664.0,12120.0,15544.0,56.19,2024-06-15,2024,West Bengal,0
ITEM00040572,ORD0021027,PROD0788,Grocery,Spices,Britannia,2,1582.0,25,1186.0,2372.0,1282.0,1090.0,45.95,2024-06-15,2024,West Bengal,0
ITEM00040573,ORD0021028,PROD0236,Grocery,Spices,Amul,1,455.0,15,387.0,387.0,217.0,170.0,43.93,2020-04-22,2020,Uttar Pradesh,1
ITEM00040574,ORD0021028,PROD0110,Beauty & Health,Skincare,Himalaya,1,3006.0,30,2104.0,2104.0,1307.0,797.0,37.88,2020-04-22,2020,Uttar Pradesh,1
ITEM00040575,ORD0021028,PROD0457,Fashion,Jewellery,Bata,2,5501.0,0,5501.0,11002.0,5822.0,5180.0,47.08,2020-04-22,2020,Uttar Pradesh,1
ITEM00040576,ORD0021028,PROD0416,Fashion,Bags & Wallets,Adidas,1,3916.0,45,2154.0,2154.0,1003.0,1151.0,53.44,2020-04-22,2020,Uttar Pradesh,1
ITEM00040577,ORD0021028,PROD0141,Toys & Games,Board Games,Hasbro,1,6357.0,40,3814.0,3814.0,2044.0,1770.0,46.41,2020-04-22,2020,Uttar Pradesh,1
ITEM00040578,ORD0021029,PROD0280,Toys & Games,Electronic Toys,Hasbro,1,1633.0,25,1225.0,1225.0,551.0,674.0,55.02,2020-04-17,2020,West Bengal,0
ITEM00040579,ORD0021030,PROD0363,Fashion,Footwear,Puma,1,4558.0,15,3874.0,3874.0,2493.0,1381.0,35.65,2020-08-27,2020,Haryana,0
ITEM00040580,ORD0021031,PROD0081,Fashion,Sunglasses,Adidas,3,2558.0,20,2046.0,6138.0,2877.0,3261.0,53.13,2024-04-08,2024,Kerala,0
ITEM00040581,ORD0021031,PROD0159,Toys & Games,Educational,Lego,2,2588.0,15,2200.0,4400.0,2256.0,2144.0,48.73,2024-04-08,2024,Kerala,0
ITEM00040582,ORD0021032,PROD0669,Home & Kitchen,Cookware,Asian Paints,1,24785.0,40,14871.0,14871.0,10485.0,4386.0,29.49,2023-09-15,2023,Uttar Pradesh,0
ITEM00040583,ORD0021032,PROD0133,Office Supplies,Whiteboards,Canon,1,5687.0,60,2275.0,2275.0,1896.0,379.0,16.66,2023-09-15,2023,Uttar Pradesh,0
ITEM00040584,ORD0021033,PROD0543,Automotive,Tools,CEAT,1,4763.0,15,4049.0,4049.0,1627.0,2422.0,59.82,2021-01-22,2021,Telangana,0
ITEM00040585,ORD0021034,PROD0529,Books,Children,Scholastic,1,904.0,15,768.0,768.0,350.0,418.0,54.43,2023-10-21,2023,Andhra Pradesh,0
ITEM00040586,ORD0021034,PROD0682,Toys & Games,Board Games,Lego,2,3971.0,25,2978.0,5956.0,2434.0,3522.0,59.13,2023-10-21,2023,Andhra Pradesh,0
ITEM00040587,ORD0021034,PROD0038,Beauty & Health,Supplements,Patanjali,1,3999.0,0,3999.0,3999.0,1720.0,2279.0,56.99,2023-10-21,2023,Andhra Pradesh,0
ITEM00040588,ORD0021034,PROD0621,Fashion,Women Clothing,Puma,2,5801.0,15,4931.0,9862.0,4826.0,5036.0,51.06,2023-10-21,2023,Andhra Pradesh,0
ITEM00040589,ORD0021034,PROD0152,Sports & Fitness,Swimming,Reebok,1,6514.0,25,4886.0,4886.0,2208.0,2678.0,54.81,2023-10-21,2023,Andhra Pradesh,0
ITEM00040590,ORD0021035,PROD0165,Books,Children,Scholastic,1,518.0,15,440.0,440.0,192.0,248.0,56.36,2023-12-29,2023,Madhya Pradesh,0
ITEM00040591,ORD0021035,PROD0278,Toys & Games,Board Games,Toyzone,1,5217.0,0,5217.0,5217.0,2609.0,2608.0,49.99,2023-12-29,2023,Madhya Pradesh,0
ITEM00040592,ORD0021035,PROD0251,Electronics,Headphones,Samsung,1,44945.0,25,33709.0,33709.0,21959.0,11750.0,34.86,2023-12-29,2023,Madhya Pradesh,0
ITEM00040593,ORD0021036,PROD0611,Office Supplies,Printers,Nilkamal,1,6667.0,20,5334.0,5334.0,3006.0,2328.0,43.64,2021-08-04,2021,Rajasthan,0
ITEM00040594,ORD0021036,PROD0585,Sports & Fitness,Gym Equipment,SG,1,11634.0,50,5817.0,5817.0,3268.0,2549.0,43.82,2021-08-04,2021,Rajasthan,0
ITEM00040595,ORD0021036,PROD0691,Automotive,Car Accessories,3M,1,6229.0,0,6229.0,6229.0,2509.0,3720.0,59.72,2021-08-04,2021,Rajasthan,0
ITEM00040596,ORD0021036,PROD0622,Toys & Games,Educational,Lego,1,1950.0,30,1365.0,1365.0,697.0,668.0,48.94,2021-08-04,2021,Rajasthan,0
ITEM00040597,ORD0021037,PROD0783,Electronics,Cameras,Xiaomi,1,71041.0,20,56833.0,56833.0,35993.0,20840.0,36.67,2020-08-21,2020,Gujarat,0
ITEM00040598,ORD0021037,PROD0288,Toys & Games,Action Figures,Mattel,2,4488.0,15,3815.0,7630.0,5220.0,2410.0,31.59,2020-08-21,2020,Gujarat,0
ITEM00040599,ORD0021037,PROD0732,Grocery,Staples,Britannia,2,1921.0,25,1441.0,2882.0,1274.0,1608.0,55.79,2020-08-21,2020,Gujarat,0
ITEM00040600,ORD0021037,PROD0340,Beauty & Health,Supplements,Himalaya,3,1203.0,10,1083.0,3249.0,1422.0,1827.0,56.23,2020-08-21,2020,Gujarat,0
ITEM00040601,ORD0021038,PROD0649,Automotive,Oils & Fluids,Bosch,1,16296.0,25,12222.0,12222.0,6171.0,6051.0,49.51,2024-03-27,2024,Andhra Pradesh,0
ITEM00040602,ORD0021039,PROD0489,Fashion,Men Clothing,Fabindia,2,9584.0,40,5750.0,11500.0,7998.0,3502.0,30.45,2022-01-10,2022,Karnataka,0
ITEM00040603,ORD0021040,PROD0785,Books,Children,Penguin,2,923.0,30,646.0,1292.0,598.0,694.0,53.72,2021-03-19,2021,Haryana,0
ITEM00040604,ORD0021041,PROD0411,Grocery,Snacks,Dabur,1,494.0,20,395.0,395.0,279.0,116.0,29.37,2020-05-04,2020,Karnataka,0
ITEM00040605,ORD0021041,PROD0102,Electronics,Smart Watches,Boat,3,46166.0,20,36933.0,110799.0,82866.0,27933.0,25.21,2020-05-04,2020,Karnataka,0
ITEM00040606,ORD0021041,PROD0033,Electronics,Cameras,LG,2,81837.0,20,65470.0,130940.0,102118.0,28822.0,22.01,2020-05-04,2020,Karnataka,0
ITEM00040607,ORD0021042,PROD0073,Sports & Fitness,Cycling,Cosco,1,21542.0,35,14002.0,14002.0,8232.0,5770.0,41.21,2024-08-16,2024,Rajasthan,0
ITEM00040608,ORD0021043,PROD0287,Automotive,Tyres,MRF,2,4307.0,30,3015.0,6030.0,3916.0,2114.0,35.06,2024-08-11,2024,Andhra Pradesh,0
ITEM00040609,ORD0021044,PROD0692,Office Supplies,Storage,Godrej,2,2947.0,35,1916.0,3832.0,2542.0,1290.0,33.66,2023-01-23,2023,Tamil Nadu,0
ITEM00040610,ORD0021045,PROD0229,Fashion,Men Clothing,Puma,2,14652.0,40,8791.0,17582.0,10852.0,6730.0,38.28,2020-12-11,2020,Andhra Pradesh,0
ITEM00040611,ORD0021045,PROD0333,Home & Kitchen,Storage,Nilkamal,1,642.0,10,578.0,578.0,367.0,211.0,36.51,2020-12-11,2020,Andhra Pradesh,0
ITEM00040612,ORD0021046,PROD0581,Grocery,Staples,Nestle,2,786.0,15,668.0,1336.0,900.0,436.0,32.63,2020-01-19,2020,Kerala,0
ITEM00040613,ORD0021047,PROD0309,Electronics,TV & Monitors,Xiaomi,4,77475.0,40,46485.0,185940.0,90736.0,95204.0,51.2,2023-02-16,2023,Tamil Nadu,0
ITEM00040614,ORD0021047,PROD0751,Grocery,Organic,Amul,1,785.0,10,706.0,706.0,404.0,302.0,42.78,2023-02-16,2023,Tamil Nadu,0
ITEM00040615,ORD0021048,PROD0435,Books,Children,Scholastic,1,1826.0,55,822.0,822.0,449.0,373.0,45.38,2020-03-23,2020,Delhi,1
ITEM00040616,ORD0021048,PROD0140,Home & Kitchen,Decor,Asian Paints,2,2489.0,20,1991.0,3982.0,3082.0,900.0,22.6,2020-03-23,2020,Delhi,1
ITEM00040617,ORD0021049,PROD0353,Electronics,Headphones,Realme,2,85388.0,50,42694.0,85388.0,46318.0,39070.0,45.76,2020-06-11,2020,Karnataka,0
ITEM00040618,ORD0021050,PROD0780,Electronics,TV & Monitors,Realme,2,12477.0,55,5615.0,11230.0,6540.0,4690.0,41.76,2021-01-08,2021,Punjab,0
ITEM00040619,ORD0021050,PROD0145,Sports & Fitness,Swimming,Reebok,1,10636.0,15,9041.0,9041.0,4810.0,4231.0,46.8,2021-01-08,2021,Punjab,0
ITEM00040620,ORD0021051,PROD0723,Beauty & Health,Makeup,Biotique,2,3472.0,15,2951.0,5902.0,3154.0,2748.0,46.56,2024-11-22,2024,Punjab,0
ITEM00040621,ORD0021051,PROD0214,Beauty & Health,Skincare,Lakme,1,2189.0,10,1970.0,1970.0,852.0,1118.0,56.75,2024-11-22,2024,Punjab,0
ITEM00040622,ORD0021052,PROD0079,Toys & Games,Educational,Lego,2,6541.0,15,5560.0,11120.0,6094.0,5026.0,45.2,2020-04-19,2020,Bihar,0
ITEM00040623,ORD0021052,PROD0357,Home & Kitchen,Decor,Philips,3,19001.0,35,12351.0,37053.0,26007.0,11046.0,29.81,2020-04-19,2020,Bihar,0
ITEM00040624,ORD0021053,PROD0317,Office Supplies,Printers,Classmate,1,8442.0,20,6754.0,6754.0,2936.0,3818.0,56.53,2020-02-09,2020,Uttar Pradesh,0
ITEM00040625,ORD0021054,PROD0034,Electronics,Laptops,Sony,3,47628.0,10,42865.0,128595.0,71514.0,57081.0,44.39,2023-04-21,2023,Bihar,0
ITEM00040626,ORD0021055,PROD0753,Office Supplies,Furniture,Nilkamal,1,7577.0,10,6819.0,6819.0,3131.0,3688.0,54.08,2021-07-04,2021,Delhi,0
ITEM00040627,ORD0021056,PROD0580,Fashion,Women Clothing,Nike,1,9455.0,40,5673.0,5673.0,3502.0,2171.0,38.27,2021-10-14,2021,Madhya Pradesh,0
ITEM00040628,ORD0021057,PROD0740,Grocery,Staples,Dabur,1,1228.0,10,1105.0,1105.0,551.0,554.0,50.14,2023-08-12,2023,Andhra Pradesh,0
ITEM00040629,ORD0021058,PROD0139,Home & Kitchen,Bedding,Asian Paints,1,19697.0,30,13788.0,13788.0,9578.0,4210.0,30.53,2022-08-28,2022,Kerala,0
ITEM00040630,ORD0021059,PROD0097,Automotive,Tyres,CEAT,2,16084.0,50,8042.0,16084.0,7440.0,8644.0,53.74,2020-08-17,2020,Uttar Pradesh,1
ITEM00040631,ORD0021060,PROD0158,Automotive,Bike Accessories,Bosch,1,8117.0,10,7305.0,7305.0,4905.0,2400.0,32.85,2020-11-11,2020,Maharashtra,1
ITEM00040632,ORD0021060,PROD0310,Sports & Fitness,Cricket,Yonex,1,3022.0,30,2115.0,2115.0,1276.0,839.0,39.67,2020-11-11,2020,Maharashtra,1
ITEM00040633,ORD0021061,PROD0790,Fashion,Men Clothing,H&M,1,9153.0,50,4576.0,4576.0,2537.0,2039.0,44.56,2022-01-31,2022,Rajasthan,1
ITEM00040634,ORD0021061,PROD0780,Electronics,TV & Monitors,Realme,2,12477.0,50,6238.0,12476.0,6540.0,5936.0,47.58,2022-01-31,2022,Rajasthan,1
ITEM00040635,ORD0021061,PROD0649,Automotive,Oils & Fluids,Bosch,2,16296.0,20,13037.0,26074.0,12342.0,13732.0,52.67,2022-01-31,2022,Rajasthan,1
ITEM00040636,ORD0021061,PROD0008,Office Supplies,Storage,Faber-Castell,2,4567.0,15,3882.0,7764.0,4918.0,2846.0,36.66,2022-01-31,2022,Rajasthan,1
ITEM00040637,ORD0021062,PROD0144,Sports & Fitness,Cycling,SG,1,13927.0,20,11142.0,11142.0,7153.0,3989.0,35.8,2020-05-06,2020,Bihar,0
ITEM00040638,ORD0021062,PROD0743,Beauty & Health,Makeup,Patanjali,1,3563.0,30,2494.0,2494.0,1235.0,1259.0,50.48,2020-05-06,2020,Bihar,0
ITEM00040639,ORD0021063,PROD0369,Electronics,Laptops,Samsung,1,131692.0,50,65846.0,65846.0,29706.0,36140.0,54.89,2024-05-04,2024,Andhra Pradesh,0
ITEM00040640,ORD0021064,PROD0609,Fashion,Jewellery,Peter England,1,2541.0,25,1906.0,1906.0,780.0,1126.0,59.08,2020-11-25,2020,Gujarat,0
ITEM00040641,ORD0021064,PROD0723,Beauty & Health,Makeup,Biotique,1,3472.0,15,2951.0,2951.0,1577.0,1374.0,46.56,2020-11-25,2020,Gujarat,0
ITEM00040642,ORD0021065,PROD0417,Automotive,Oils & Fluids,Castrol,2,6569.0,50,3284.0,6568.0,3738.0,2830.0,43.09,2021-03-11,2021,West Bengal,0
ITEM00040643,ORD0021066,PROD0158,Automotive,Bike Accessories,Bosch,1,8117.0,20,6494.0,6494.0,4905.0,1589.0,24.47,2020-03-22,2020,Karnataka,0
ITEM00040644,ORD0021067,PROD0719,Books,Business,HarperCollins,2,1956.0,30,1369.0,2738.0,1468.0,1270.0,46.38,2020-12-31,2020,Karnataka,0
ITEM00040645,ORD0021068,PROD0417,Automotive,Oils & Fluids,Castrol,1,6569.0,55,2956.0,2956.0,1869.0,1087.0,36.77,2021-01-19,2021,Bihar,0
