product_id,product_name,category,subcategory,brand,mrp,selling_price,discount_pct,cost_price,weight_kg,rating,review_count,stock_quantity,is_active,launch_date,supplier_id
PROD0358,Nilkamal Furniture 194,Office Supplies,Furniture,Nilkamal,4529.0,4076.0,10,2755.0,10.0,2.6,3699,459,1,2022-07-02,SUP041
PROD0359,Classmate Whiteboards 321,Office Supplies,Whiteboards,Classmate,9056.0,4528.0,50,1861.0,14.77,3.9,2965,248,1,2018-05-11,SUP025
PROD0360,Xiaomi TV & Monitors 370,Electronics,TV & Monitors,Xiaomi,4156.0,2078.0,50,947.0,9.51,3.6,4243,55,1,2020-05-01,SUP048
PROD0361,Nilkamal Decor 694,Home & Kitchen,Decor,Nilkamal,48869.0,43982.0,10,26385.0,3.14,3.4,1531,483,1,2021-10-15,SUP006
PROD0362,Xiaomi Tablets 524,Electronics,Tablets,Xiaomi,78243.0,74331.0,5,34036.0,0.27,3.0,2932,367,1,2021-04-24,SUP002
PROD0363,Puma Footwear 214,Fashion,Footwear,Puma,4558.0,3874.0,15,2493.0,5.71,3.5,3500,491,1,2018-02-12,SUP027
PROD0364,S.Chand Non-Fiction 993,Books,Non-Fiction,S.Chand,272.0,218.0,20,128.0,3.46,2.6,542,279,1,2020-10-26,SUP038
PROD0365,Bosch Oils & Fluids 635,Automotive,Oils & Fluids,Bosch,6645.0,5980.0,10,3298.0,8.88,3.1,2238,184,1,2021-03-17,SUP039
PROD0366,Mamaearth Makeup 188,Beauty & Health,Makeup,Mamaearth,4622.0,4622.0,0,2497.0,12.47,2.9,1886,310,1,2021-07-16,SUP006
PROD0367,Classmate Storage 390,Office Supplies,Storage,Classmate,8460.0,6345.0,25,2624.0,2.3,4.0,1180,73,1,2018-09-20,SUP018
PROD0368,Lakme Makeup 525,Beauty & Health,Makeup,Lakme,4525.0,4299.0,5,2883.0,6.26,3.0,4882,214,1,2020-11-13,SUP020
PROD0369,Samsung Laptops 664,Electronics,Laptops,Samsung,131692.0,65846.0,50,29706.0,2.75,2.7,1667,31,1,2022-05-14,SUP022
PROD0370,Fabindia Jewellery 486,Fashion,Jewellery,Fabindia,5465.0,4099.0,25,2384.0,6.61,3.3,1909,429,1,2019-08-21,SUP033
PROD0371,Himalaya Skincare 530,Beauty & Health,Skincare,Himalaya,833.0,416.0,50,188.0,9.4,4.1,202,46,1,2020-02-26,SUP042
PROD0372,Penguin Business 618,Books,Business,Penguin,1476.0,738.0,50,515.0,0.32,3.0,973,181,1,2018-08-02,SUP017
PROD0373,Asian Paints Cookware 215,Home & Kitchen,Cookware,Asian Paints,39108.0,23465.0,40,10587.0,4.22,3.6,637,359,1,2020-09-22,SUP006
PROD0374,Lego Electronic Toys 204,Toys & Games,Electronic Toys,Lego,1017.0,763.0,25,411.0,4.94,4.5,233,172,1,2018-01-03,SUP021
PROD0375,SG Cricket 959,Sports & Fitness,Cricket,SG,6351.0,3176.0,50,1631.0,13.05,3.3,3711,266,0,2022-12-31,SUP029
PROD0376,LOreal Makeup 355,Beauty & Health,Makeup,LOreal,3794.0,1897.0,50,1102.0,2.42,3.5,3806,192,1,2018-10-10,SUP002
PROD0377,Lego Educational 128,Toys & Games,Educational,Lego,2135.0,1815.0,15,1066.0,12.37,2.9,1214,123,1,2019-08-01,SUP006
PROD0378,Classmate Printers 349,Office Supplies,Printers,Classmate,3374.0,1687.0,50,949.0,4.46,4.1,201,165,1,2020-03-08,SUP047
PROD0379,Haldirams Staples 182,Grocery,Staples,Haldirams,831.0,416.0,50,250.0,1.97,3.9,2220,266,1,2022-05-27,SUP005
PROD0380,Bosch Car Accessories 164,Automotive,Car Accessories,Bosch,6571.0,6571.0,0,3163.0,14.03,4.2,4854,356,0,2019-05-24,SUP023
PROD0381,Canon Printers 322,Office Supplies,Printers,Canon,5519.0,4139.0,25,2593.0,12.19,3.5,3954,396,0,2020-10-09,SUP033
PROD0382,Lakme Makeup 736,Beauty & Health,Makeup,Lakme,1362.0,1022.0,25,693.0,13.8,4.8,2707,21,1,2020-02-15,SUP042
PROD0383,Puma Sunglasses 496,Fashion,Sunglasses,Puma,14444.0,13722.0,5,7600.0,1.57,2.9,1544,439,1,2022-11-08,SUP007
PROD0384,Toyzone Action Figures 307,Toys & Games,Action Figures,Toyzone,6831.0,6831.0,0,3515.0,2.44,3.3,3160,155,1,2021-12-23,SUP006
PROD0385,Lego Board Games 808,Toys & Games,Board Games,Lego,4289.0,3860.0,10,1849.0,0.95,3.6,4755,241,1,2020-04-07,SUP043
PROD0386,Peter England Footwear 467,Fashion,Footwear,Peter England,5193.0,4414.0,15,2882.0,13.41,3.8,4473,276,1,2020-05-30,SUP032
PROD0387,Aashirvaad Snacks 355,Grocery,Snacks,Aashirvaad,1983.0,1686.0,15,828.0,14.56,3.5,3389,355,0,2018-11-25,SUP041
PROD0388,Fisher-Price Outdoor 732,Toys & Games,Outdoor,Fisher-Price,713.0,677.0,5,469.0,1.46,3.0,2416,368,1,2018-04-18,SUP048
PROD0389,SG Cycling 899,Sports & Fitness,Cycling,SG,22406.0,15684.0,30,8717.0,10.74,4.4,1725,387,1,2019-01-29,SUP005
PROD0390,Xiaomi Laptops 469,Electronics,Laptops,Xiaomi,5249.0,4199.0,20,2690.0,10.96,4.3,4799,328,1,2020-05-15,SUP005
PROD0391,Godrej Furniture 698,Home & Kitchen,Furniture,Godrej,32774.0,24580.0,25,14027.0,2.89,3.3,2454,93,1,2021-05-06,SUP040
PROD0392,Cosco Football 842,Sports & Fitness,Football,Cosco,13314.0,7988.0,40,5349.0,1.2,4.8,3533,128,0,2022-08-14,SUP038
PROD0393,Dabur Beverages 196,Grocery,Beverages,Dabur,708.0,531.0,25,293.0,8.06,3.6,54,37,1,2022-10-31,SUP045
PROD0394,Classmate Whiteboards 975,Office Supplies,Whiteboards,Classmate,5459.0,4367.0,20,2525.0,5.25,2.8,431,368,1,2021-08-08,SUP025
PROD0395,Nike Women Clothing 118,Fashion,Women Clothing,Nike,13448.0,10758.0,20,4882.0,10.51,4.6,3676,190,1,2022-10-17,SUP003
PROD0396,Philips Bedding 743,Home & Kitchen,Bedding,Philips,34068.0,30661.0,10,17545.0,13.17,3.7,481,134,1,2022-12-12,SUP009
PROD0397,Bosch Bike Accessories 416,Automotive,Bike Accessories,Bosch,2903.0,2032.0,30,1136.0,0.66,3.4,2609,447,1,2021-07-21,SUP019
PROD0398,Lego Educational 918,Toys & Games,Educational,Lego,2250.0,1912.0,15,917.0,9.53,4.9,4755,146,1,2020-01-03,SUP038
PROD0399,Samsung Laptops 367,Electronics,Laptops,Samsung,61687.0,30844.0,50,15149.0,7.58,4.8,3838,36,1,2022-09-15,SUP019
PROD0400,Penguin Fiction 976,Books,Fiction,Penguin,1457.0,1311.0,10,579.0,3.33,4.6,793,137,1,2021-09-14,SUP049
PROD0401,Hawkins Bedding 501,Home & Kitchen,Bedding,Hawkins,48678.0,38942.0,20,15658.0,14.94,4.8,4674,399,1,2018-06-21,SUP042
PROD0402,Faber-Castell Storage 608,Office Supplies,Storage,Faber-Castell,6920.0,4152.0,40,2371.0,14.03,3.1,2068,198,1,2022-08-10,SUP024
PROD0403,Classmate Whiteboards 741,Office Supplies,Whiteboards,Classmate,4294.0,4079.0,5,2526.0,6.24,5.0,2633,109,0,2018-04-10,SUP041
PROD0404,CEAT Tyres 540,Automotive,Tyres,CEAT,5643.0,3950.0,30,2512.0,2.41,4.2,496,345,1,2019-12-24,SUP042
PROD0405,Zara Women Clothing 863,Fashion,Women Clothing,Zara,4435.0,3548.0,20,1735.0,6.5,3.3,3790,395,0,2020-10-22,SUP029
PROD0406,LG Mobile Phones 601,Electronics,Mobile Phones,LG,117266.0,93813.0,20,43315.0,9.0,3.6,1268,244,1,2019-01-05,SUP003
PROD0407,HarperCollins Self-Help 767,Books,Self-Help,HarperCollins,1444.0,1300.0,10,904.0,6.06,2.9,4331,28,1,2019-01-14,SUP003
PROD0408,Decathlon Cycling 562,Sports & Fitness,Cycling,Decathlon,9362.0,9362.0,0,4816.0,13.27,4.4,3180,266,1,2018-02-06,SUP006
PROD0409,Nilkamal Whiteboards 570,Office Supplies,Whiteboards,Nilkamal,8552.0,6414.0,25,4132.0,10.48,4.0,1887,44,1,2019-10-25,SUP039
PROD0410,Hasbro Electronic Toys 789,Toys & Games,Electronic Toys,Hasbro,1368.0,1094.0,20,571.0,4.21,4.2,59,178,1,2022-04-04,SUP039
PROD0411,Dabur Snacks 490,Grocery,Snacks,Dabur,494.0,420.0,15,279.0,12.97,3.2,2057,165,1,2021-11-18,SUP013
PROD0412,Hawkins Cleaning 794,Home & Kitchen,Cleaning,Hawkins,19400.0,17460.0,10,7783.0,8.54,3.9,4495,44,1,2021-06-11,SUP002
PROD0413,Reebok Swimming 428,Sports & Fitness,Swimming,Reebok,10166.0,7116.0,30,3068.0,5.0,3.8,202,168,1,2022-06-01,SUP036
PROD0414,Rupa Children 924,Books,Children,Rupa,896.0,762.0,15,528.0,6.65,3.5,3152,471,0,2018-08-25,SUP043
PROD0415,Godrej Printers 734,Office Supplies,Printers,Godrej,7624.0,6480.0,15,3052.0,13.15,4.3,2987,54,1,2020-04-05,SUP020
PROD0416,Adidas Bags & Wallets 190,Fashion,Bags & Wallets,Adidas,3916.0,2350.0,40,1003.0,8.96,3.0,1628,64,1,2020-02-21,SUP039
PROD0417,Castrol Oils & Fluids 376,Automotive,Oils & Fluids,Castrol,6569.0,3284.0,50,1869.0,0.96,4.5,2120,335,1,2019-06-24,SUP015
PROD0418,S.Chand Business 683,Books,Business,S.Chand,1573.0,1337.0,15,673.0,14.1,2.8,640,442,0,2019-03-14,SUP037
PROD0419,Castrol Tyres 586,Automotive,Tyres,Castrol,3598.0,3598.0,0,1628.0,9.94,2.9,3592,30,1,2020-04-01,SUP027
PROD0420,Reebok Yoga 224,Sports & Fitness,Yoga,Reebok,22289.0,13373.0,40,6710.0,11.69,3.6,953,494,1,2021-07-03,SUP038
PROD0421,Zara Men Clothing 816,Fashion,Men Clothing,Zara,2782.0,2226.0,20,1089.0,2.5,4.6,1089,207,0,2022-09-18,SUP026
PROD0422,Puma Women Clothing 517,Fashion,Women Clothing,Puma,12750.0,11475.0,10,5474.0,11.65,3.4,4901,48,0,2021-10-29,SUP007
PROD0423,Xiaomi Smart Watches 819,Electronics,Smart Watches,Xiaomi,20209.0,15157.0,25,7282.0,11.39,3.7,2127,281,1,2021-09-05,SUP047
PROD0424,Funskool Action Figures 309,Toys & Games,Action Figures,Funskool,5515.0,5239.0,5,2547.0,0.12,4.7,2508,314,1,2022-09-23,SUP014
PROD0425,Reebok Football 881,Sports & Fitness,Football,Reebok,18434.0,9217.0,50,5982.0,2.34,4.8,794,391,1,2018-02-09,SUP049
PROD0426,Prestige Decor 597,Home & Kitchen,Decor,Prestige,42554.0,38299.0,10,15977.0,0.6,3.8,4555,311,0,2022-02-22,SUP027
PROD0427,Nivia Cycling 421,Sports & Fitness,Cycling,Nivia,3502.0,2101.0,40,1299.0,3.05,4.5,3337,95,1,2019-04-28,SUP018
PROD0428,Aashirvaad Staples 255,Grocery,Staples,Aashirvaad,1939.0,1745.0,10,1145.0,5.22,2.6,3101,210,1,2018-09-17,SUP048
PROD0429,Classmate Storage 885,Office Supplies,Storage,Classmate,810.0,608.0,25,382.0,1.98,2.9,3425,350,1,2018-07-19,SUP022
PROD0430,Nivia Cycling 675,Sports & Fitness,Cycling,Nivia,23268.0,17451.0,25,9233.0,13.09,3.4,218,358,1,2018-03-12,SUP048
PROD0431,Fisher-Price Board Games 306,Toys & Games,Board Games,Fisher-Price,617.0,494.0,20,316.0,3.89,4.0,4162,51,1,2020-02-27,SUP027
PROD0432,Biotique Medical Devices 343,Beauty & Health,Medical Devices,Biotique,4161.0,2497.0,40,1269.0,7.91,4.1,1685,208,1,2019-10-24,SUP027
PROD0433,Boat Cameras 167,Electronics,Cameras,Boat,104672.0,73270.0,30,46010.0,7.89,4.7,580,200,1,2019-09-26,SUP015
PROD0434,Decathlon Cycling 547,Sports & Fitness,Cycling,Decathlon,2167.0,1842.0,15,1072.0,5.27,2.6,3871,358,1,2018-11-12,SUP020
PROD0435,Scholastic Children 744,Books,Children,Scholastic,1826.0,913.0,50,449.0,14.4,3.4,3376,290,1,2021-06-26,SUP037
PROD0436,OnePlus Mobile Phones 452,Electronics,Mobile Phones,OnePlus,68633.0,61770.0,10,31835.0,14.57,3.3,4459,373,1,2022-02-27,SUP029
PROD0437,Meguiars Tools 165,Automotive,Tools,Meguiars,16480.0,9888.0,40,4413.0,14.41,3.2,3429,341,0,2019-03-11,SUP035
PROD0438,Bosch Bike Accessories 783,Automotive,Bike Accessories,Bosch,911.0,865.0,5,367.0,6.16,4.8,2165,42,1,2018-04-07,SUP004
PROD0439,H&M Women Clothing 868,Fashion,Women Clothing,H&M,7939.0,5557.0,30,3524.0,9.58,4.3,1920,401,1,2019-08-22,SUP047
PROD0440,Castrol Car Accessories 987,Automotive,Car Accessories,Castrol,2951.0,2656.0,10,1097.0,7.33,3.8,1535,308,1,2021-02-02,SUP023
PROD0441,Amul Spices 551,Grocery,Spices,Amul,828.0,787.0,5,511.0,3.04,4.8,4020,310,0,2020-10-01,SUP020
PROD0442,Britannia Beverages 532,Grocery,Beverages,Britannia,686.0,686.0,0,442.0,13.03,4.7,4452,41,1,2018-03-09,SUP001
PROD0443,Cosco Yoga 453,Sports & Fitness,Yoga,Cosco,3175.0,2540.0,20,1016.0,6.79,3.4,2082,185,0,2018-07-05,SUP045
PROD0444,Amul Beverages 229,Grocery,Beverages,Amul,737.0,590.0,20,269.0,14.53,3.1,967,208,1,2020-09-15,SUP028
PROD0445,Asian Paints Cookware 821,Home & Kitchen,Cookware,Asian Paints,44515.0,33386.0,25,23159.0,8.51,4.5,2486,342,1,2021-11-13,SUP006
PROD0446,HarperCollins Children 925,Books,Children,HarperCollins,949.0,712.0,25,309.0,3.76,4.0,1146,124,1,2018-06-16,SUP025
PROD0447,Nike Bags & Wallets 463,Fashion,Bags & Wallets,Nike,5383.0,3230.0,40,1919.0,5.0,3.7,2448,118,1,2021-04-14,SUP004
PROD0448,Samsung Cameras 999,Electronics,Cameras,Samsung,144581.0,108436.0,25,73833.0,5.03,2.8,4315,178,1,2022-09-01,SUP042
PROD0449,Hawkins Lighting 924,Home & Kitchen,Lighting,Hawkins,15092.0,13583.0,10,8078.0,10.48,2.6,4249,439,1,2020-05-27,SUP047
PROD0450,Decathlon Cycling 693,Sports & Fitness,Cycling,Decathlon,9486.0,4743.0,50,2525.0,11.91,4.2,342,376,1,2019-05-03,SUP043
PROD0451,Patanjali Makeup 537,Beauty & Health,Makeup,Patanjali,526.0,263.0,50,109.0,3.01,4.8,1314,41,0,2020-04-15,SUP013
PROD0452,SG Cycling 120,Sports & Fitness,Cycling,SG,29682.0,28198.0,5,17493.0,7.54,4.4,1780,432,1,2018-05-29,SUP008
PROD0453,Biotique Medical Devices 393,Beauty & Health,Medical Devices,Biotique,771.0,771.0,0,421.0,9.78,4.6,443,368,1,2020-07-08,SUP015
PROD0454,Fisher-Price Electronic Toys 373,Toys & Games,Electronic Toys,Fisher-Price,1314.0,1117.0,15,454.0,13.04,3.7,1294,422,1,2021-07-22,SUP048
PROD0455,Meguiars Oils & Fluids 533,Automotive,Oils & Fluids,Meguiars,17730.0,10638.0,40,6655.0,7.79,3.7,3919,167,1,2018-04-02,SUP002
PROD0456,LOreal Haircare 626,Beauty & Health,Haircare,LOreal,4349.0,3262.0,25,1695.0,5.4,2.7,3280,270,1,2019-10-29,SUP036
PROD0457,Bata Jewellery 508,Fashion,Jewellery,Bata,5501.0,5501.0,0,2911.0,3.45,5.0,3795,425,1,2022-05-02,SUP048
PROD0458,Fabindia Men Clothing 647,Fashion,Men Clothing,Fabindia,7840.0,7840.0,0,3598.0,1.73,4.3,3971,11,0,2019-06-15,SUP004
PROD0459,Prestige Lighting 621,Home & Kitchen,Lighting,Prestige,41511.0,41511.0,0,18553.0,13.15,3.5,2589,458,1,2019-05-19,SUP013
PROD0460,Apple TV & Monitors 133,Electronics,TV & Monitors,Apple,14488.0,11590.0,20,6152.0,3.89,4.3,3956,6,1,2021-12-05,SUP023
PROD0461,Nilkamal Stationery 321,Office Supplies,Stationery,Nilkamal,573.0,401.0,30,171.0,10.04,3.3,186,214,1,2020-07-03,SUP010
PROD0462,Xiaomi Mobile Phones 466,Electronics,Mobile Phones,Xiaomi,132587.0,99440.0,25,41209.0,4.66,4.2,1326,115,1,2021-07-23,SUP044
PROD0463,Decathlon Gym Equipment 364,Sports & Fitness,Gym Equipment,Decathlon,3359.0,2687.0,20,1681.0,6.02,4.5,3942,139,1,2021-04-22,SUP036
PROD0464,Mamaearth Medical Devices 417,Beauty & Health,Medical Devices,Mamaearth,3812.0,3621.0,5,2151.0,6.27,2.9,3368,262,1,2022-02-06,SUP016
PROD0465,Amul Spices 178,Grocery,Spices,Amul,573.0,573.0,0,355.0,5.41,3.5,1189,212,1,2021-08-24,SUP011
PROD0466,Prestige Storage 744,Home & Kitchen,Storage,Prestige,39168.0,33293.0,15,18679.0,9.39,3.9,2954,342,1,2018-05-26,SUP025
PROD0467,LOreal Skincare 884,Beauty & Health,Skincare,LOreal,2891.0,2891.0,0,1838.0,3.16,4.5,81,161,1,2019-07-14,SUP047
PROD0468,Fabindia Sunglasses 784,Fashion,Sunglasses,Fabindia,747.0,710.0,5,389.0,5.08,3.8,1662,337,1,2020-05-05,SUP045
PROD0469,Amul Dairy 534,Grocery,Dairy,Amul,52.0,39.0,25,25.0,0.66,4.7,562,184,0,2018-10-07,SUP012
PROD0470,Apple Cameras 665,Electronics,Cameras,Apple,23944.0,16761.0,30,10571.0,5.63,2.7,2107,281,1,2019-12-16,SUP042
PROD0471,Fisher-Price Board Games 650,Toys & Games,Board Games,Fisher-Price,2939.0,2351.0,20,953.0,14.37,3.0,4311,462,1,2019-11-23,SUP026
PROD0472,Prestige Decor 246,Home & Kitchen,Decor,Prestige,37797.0,26458.0,30,14772.0,13.24,4.9,1719,349,1,2021-02-06,SUP007
PROD0473,Classmate Printers 793,Office Supplies,Printers,Classmate,1945.0,972.0,50,596.0,1.68,2.7,4454,499,1,2022-08-07,SUP040
PROD0474,Bosch Tyres 935,Automotive,Tyres,Bosch,7485.0,6362.0,15,3117.0,6.03,3.0,2114,178,1,2022-12-20,SUP043
PROD0475,Rupa Academic 663,Books,Academic,Rupa,616.0,554.0,10,377.0,12.43,3.2,4373,379,1,2019-10-07,SUP034
PROD0476,Hasbro Outdoor 736,Toys & Games,Outdoor,Hasbro,7110.0,4266.0,40,2710.0,4.72,4.0,1340,457,1,2022-05-13,SUP030
PROD0477,Nike Jewellery 743,Fashion,Jewellery,Nike,5090.0,2545.0,50,1027.0,11.87,4.9,4022,388,1,2022-07-15,SUP037
PROD0478,Patanjali Medical Devices 337,Beauty & Health,Medical Devices,Patanjali,4850.0,3395.0,30,1577.0,12.25,3.3,2856,349,1,2019-03-15,SUP039
PROD0479,Asian Paints Cleaning 648,Home & Kitchen,Cleaning,Asian Paints,11749.0,8812.0,25,4399.0,7.13,4.4,4188,62,1,2021-05-18,SUP015
PROD0480,Penguin Fiction 644,Books,Fiction,Penguin,980.0,833.0,15,508.0,6.67,4.3,2600,126,1,2018-09-19,SUP026
PROD0481,Himalaya Haircare 119,Beauty & Health,Haircare,Himalaya,3951.0,3556.0,10,1900.0,3.35,4.6,2901,480,1,2019-01-19,SUP048
PROD0482,Aashirvaad Spices 885,Grocery,Spices,Aashirvaad,771.0,617.0,20,304.0,0.31,3.8,1737,278,1,2020-08-09,SUP025
PROD0483,S.Chand Children 867,Books,Children,S.Chand,1940.0,970.0,50,554.0,14.0,4.6,2545,482,1,2022-04-14,SUP040
PROD0484,Asian Paints Decor 589,Home & Kitchen,Decor,Asian Paints,15500.0,13950.0,10,8032.0,3.48,4.2,478,225,1,2021-10-21,SUP030
PROD0485,Himalaya Supplements 176,Beauty & Health,Supplements,Himalaya,3011.0,2409.0,20,1357.0,11.04,4.8,383,411,1,2018-12-02,SUP049
PROD0486,Xiaomi Headphones 716,Electronics,Headphones,Xiaomi,57048.0,34229.0,40,14310.0,8.32,4.5,2706,190,1,2021-06-14,SUP022
PROD0487,Lego Electronic Toys 601,Toys & Games,Electronic Toys,Lego,5455.0,4910.0,10,3315.0,9.71,3.7,2519,422,1,2022-10-28,SUP026
PROD0488,Peter England Jewellery 118,Fashion,Jewellery,Peter England,11057.0,9398.0,15,4346.0,8.51,3.6,82,19,1,2021-08-22,SUP025
PROD0489,Fabindia Men Clothing 964,Fashion,Men Clothing,Fabindia,9584.0,5750.0,40,3999.0,2.69,2.7,2068,308,1,2021-06-19,SUP044
PROD0490,Nivia Swimming 790,Sports & Fitness,Swimming,Nivia,26247.0,24935.0,5,16815.0,0.31,2.5,1364,396,1,2019-02-04,SUP002
PROD0491,Castrol Tools 833,Automotive,Tools,Castrol,17383.0,13906.0,20,8857.0,10.45,3.7,1423,84,1,2022-04-29,SUP010
PROD0492,Rupa Self-Help 553,Books,Self-Help,Rupa,1615.0,1211.0,25,574.0,3.45,4.0,296,13,1,2021-06-12,SUP022
PROD0493,Castrol Car Accessories 179,Automotive,Car Accessories,Castrol,7135.0,6065.0,15,3756.0,9.99,2.8,4519,234,1,2021-02-09,SUP001
PROD0494,3M Tyres 130,Automotive,Tyres,3M,19229.0,19229.0,0,10231.0,8.17,3.7,1196,319,1,2022-03-30,SUP002
PROD0495,Samsung TV & Monitors 519,Electronics,TV & Monitors,Samsung,115122.0,103610.0,10,44388.0,6.39,3.3,3225,273,1,2018-01-06,SUP017
PROD0496,Reebok Gym Equipment 148,Sports & Fitness,Gym Equipment,Reebok,6576.0,3288.0,50,2157.0,2.04,4.0,4105,224,1,2019-11-26,SUP002
PROD0497,3M Tyres 191,Automotive,Tyres,3M,9468.0,8048.0,15,3777.0,3.79,4.5,597,374,1,2022-04-03,SUP016
PROD0498,Xiaomi Smart Watches 252,Electronics,Smart Watches,Xiaomi,121645.0,121645.0,0,63665.0,2.71,2.7,3237,364,1,2019-03-18,SUP037
PROD0499,Patanjali Medical Devices 688,Beauty & Health,Medical Devices,Patanjali,3458.0,2939.0,15,1788.0,8.2,4.8,4462,47,1,2018-11-15,SUP040
PROD0500,Hawkins Bedding 139,Home & Kitchen,Bedding,Hawkins,41738.0,39651.0,5,25181.0,0.98,2.9,4775,210,1,2020-06-17,SUP012
PROD0501,Prestige Storage 662,Home & Kitchen,Storage,Prestige,24470.0,20800.0,15,13423.0,0.61,2.9,1475,439,1,2019-07-25,SUP013
PROD0502,Haldirams Staples 305,Grocery,Staples,Haldirams,1290.0,1032.0,20,710.0,11.08,5.0,2501,406,1,2018-04-12,SUP047
PROD0503,Godrej Furniture 833,Office Supplies,Furniture,Godrej,3136.0,3136.0,0,1639.0,13.77,2.7,1685,426,1,2020-11-28,SUP014
PROD0504,Godrej Cleaning 169,Home & Kitchen,Cleaning,Godrej,28370.0,19859.0,30,13623.0,11.26,4.6,1173,414,1,2021-10-21,SUP045
PROD0505,Peter England Women Clothing 220,Fashion,Women Clothing,Peter England,5648.0,5648.0,0,3496.0,7.08,3.6,1494,426,1,2018-08-24,SUP020
PROD0506,Cosco Yoga 154,Sports & Fitness,Yoga,Cosco,1461.0,1023.0,30,419.0,2.86,4.4,2764,388,1,2018-10-06,SUP005
PROD0507,Meguiars Bike Accessories 695,Automotive,Bike Accessories,Meguiars,9340.0,4670.0,50,1931.0,1.31,3.2,943,49,1,2018-07-09,SUP023
PROD0508,Castrol Oils & Fluids 735,Automotive,Oils & Fluids,Castrol,19904.0,13933.0,30,5868.0,13.71,4.0,1529,404,1,2020-10-14,SUP004
PROD0509,OnePlus Cameras 684,Electronics,Cameras,OnePlus,34210.0,27368.0,20,12523.0,4.62,2.7,3817,128,1,2021-11-12,SUP021
PROD0510,OnePlus Tablets 929,Electronics,Tablets,OnePlus,18364.0,15609.0,15,8955.0,7.28,4.1,820,281,1,2022-02-13,SUP019
PROD0511,HP Stationery 941,Office Supplies,Stationery,HP,1950.0,1365.0,30,871.0,2.48,3.4,2049,217,1,2020-10-20,SUP040
PROD0512,Toyzone Board Games 441,Toys & Games,Board Games,Toyzone,5169.0,5169.0,0,2247.0,9.59,4.6,4894,245,1,2019-09-16,SUP046
PROD0513,MRF Tyres 444,Automotive,Tyres,MRF,11224.0,10663.0,5,4708.0,12.96,4.6,4397,450,1,2019-03-22,SUP005
PROD0514,Sony Cameras 607,Electronics,Cameras,Sony,85535.0,51321.0,40,25911.0,14.73,4.8,2063,407,1,2022-01-30,SUP018
PROD0515,Cosco Cycling 591,Sports & Fitness,Cycling,Cosco,19513.0,11708.0,40,7046.0,14.39,2.9,3821,403,1,2018-08-29,SUP007
PROD0516,SG Football 326,Sports & Fitness,Football,SG,14235.0,14235.0,0,6476.0,12.64,3.5,1378,387,1,2021-09-13,SUP027
PROD0517,Dabur Dairy 317,Grocery,Dairy,Dabur,619.0,588.0,5,241.0,4.78,4.8,4253,61,1,2019-05-15,SUP024
PROD0518,HP Storage 916,Office Supplies,Storage,HP,8181.0,4909.0,40,3361.0,12.44,3.6,571,266,1,2020-10-09,SUP026
PROD0519,Reebok Gym Equipment 670,Sports & Fitness,Gym Equipment,Reebok,1045.0,522.0,50,226.0,12.23,3.7,4700,331,1,2019-01-31,SUP026
PROD0520,Samsung Mobile Phones 152,Electronics,Mobile Phones,Samsung,75491.0,37746.0,50,17933.0,13.6,4.5,2803,145,1,2022-12-21,SUP048
PROD0521,Sony TV & Monitors 632,Electronics,TV & Monitors,Sony,129962.0,116966.0,10,47667.0,2.16,3.0,100,320,1,2021-11-18,SUP021
PROD0522,Toyzone Outdoor 335,Toys & Games,Outdoor,Toyzone,7559.0,5291.0,30,2445.0,9.83,3.2,1016,289,1,2021-12-12,SUP043
PROD0523,MRF Car Accessories 478,Automotive,Car Accessories,MRF,17746.0,12422.0,30,6425.0,0.94,4.2,1868,375,1,2021-05-20,SUP003
PROD0524,Adidas Sunglasses 940,Fashion,Sunglasses,Adidas,4939.0,4198.0,15,2767.0,5.14,3.6,4238,313,1,2021-06-16,SUP010
PROD0525,Rupa Fiction 614,Books,Fiction,Rupa,1064.0,958.0,10,450.0,4.02,3.6,3733,284,1,2019-05-31,SUP046
PROD0526,HarperCollins Non-Fiction 515,Books,Non-Fiction,HarperCollins,814.0,570.0,30,398.0,10.98,4.6,3347,406,1,2021-10-07,SUP022
PROD0527,Castrol Tyres 651,Automotive,Tyres,Castrol,4744.0,3321.0,30,1902.0,4.34,2.6,4617,244,1,2021-12-15,SUP045
PROD0528,Godrej Storage 310,Home & Kitchen,Storage,Godrej,29472.0,14736.0,50,6415.0,7.55,4.2,2636,67,1,2021-12-22,SUP035
PROD0529,Scholastic Children 975,Books,Children,Scholastic,904.0,768.0,15,350.0,4.2,5.0,3187,338,1,2018-10-15,SUP026
PROD0530,OnePlus TV & Monitors 868,Electronics,TV & Monitors,OnePlus,47749.0,23874.0,50,12918.0,1.99,3.3,2100,32,1,2019-07-27,SUP028
PROD0531,Nestle Staples 261,Grocery,Staples,Nestle,108.0,108.0,0,50.0,14.4,3.9,1813,288,1,2019-08-01,SUP031
PROD0532,Patanjali Makeup 129,Beauty & Health,Makeup,Patanjali,3306.0,2810.0,15,1395.0,8.18,4.8,1926,98,1,2022-02-03,SUP004
PROD0533,Godrej Stationery 663,Office Supplies,Stationery,Godrej,9617.0,8655.0,10,5271.0,10.91,4.9,4344,142,1,2019-09-06,SUP021
PROD0534,Hasbro Board Games 171,Toys & Games,Board Games,Hasbro,6320.0,5372.0,15,2779.0,3.83,4.6,2988,311,1,2022-12-20,SUP020
